"city0", 9.544520809068192, 4.073530551591748
"city1", 5.645466042338258, 2.073632281632247
"city2", 7.463387930575171, 0.6358883450583519
"city3", 7.429704837412809, 7.86381121402039
"city4", 5.031940589751147, 9.397223934055285
"city5", 6.749297499800492, 8.789981127734006
"city6", 4.17000541671378, 5.305609809461874
"city7", 1.2107767269352387, 1.3168643432075156
"city8", 8.457979905330767, 4.878490770839276
"city9", 4.276713524727366, 9.12477791201982
"city10", 5.775279918664817, 6.951253635686321
"city11", 5.367772850288879, 4.428805378314381
"city12", 5.0218405713664644, 2.8429809852788734
"city13", 1.3549724699884924, 2.970222445913752
"city14", 9.389946752699604, 0.6185534552343741
"city15", 2.0264177550992146, 5.954077346753667
"city16", 2.652445606845645, 1.2080172795406474
"city17", 2.2004176135487263, 6.718148865225161
"city18", 4.54072268800501, 2.6442022790658637
"city19", 4.785612212038501, 9.417721189797572
