"city0", 6.79211518619222, 4.9519709148782285
"city1", 2.605090308870297, 2.161670071479066
"city2", 8.91845580602524, 0.014724664949189448
"city3", 2.2202296879095362, 8.566040487982983
"city4", 2.436426358308065, 0.601147852920062
"city5", 4.609400560004758, 1.3781019865069977
"city6", 8.964035263327899, 4.616971208468616
"city7", 8.65203653996274, 4.0977338326738195
"city8", 4.864328310848807, 1.5102342089054677
"city9", 6.218511229503557, 1.4763378015479967
"city10", 1.59037762760178, 3.2325484204006028
"city11", 4.121707693198834, 0.6786646613431524
"city12", 5.049824968488316, 1.8340582295305974
"city13", 4.363031576266288, 5.550377289257166
"city14", 6.7255310843737615, 9.750509173049958
"city15", 9.83471809846744, 3.7725478850367358
"city16", 1.2426951986525714, 8.411080828394654
"city17", 6.180308652360994, 6.199402990374109
"city18", 2.937071752617025, 6.731856222363795
"city19", 7.6623501659896585, 3.859516823679124
"city20", 6.867901793812813, 7.906221098679518
"city21", 6.685964941507272, 6.240302539750405
"city22", 8.852854273569932, 3.5446912948375466
"city23", 5.754035451014064, 0.4591270413723114
"city24", 8.658704556314273, 9.41607019497715
"city25", 0.7439226095898843, 3.3255031202868213
"city26", 3.8901207258382797, 5.78967378523719
"city27", 0.3707647230553268, 9.259421033540608
"city28", 3.228404320832141, 0.7921752142250615
"city29", 0.35830921962467954, 5.054453513300422
"city30", 2.7916093296507416, 2.8266309883217113
"city31", 2.9638222124301983, 1.2383683556977965
"city32", 9.100170623929142, 2.663964763143828
"city33", 4.20412012486706, 4.842521128822414
"city34", 3.8481099998143984, 4.462149714293584
"city35", 5.431642823843481, 9.547097067057376
"city36", 8.826746880100924, 5.67868042695642
"city37", 7.89874097106865, 6.131988297549881
"city38", 2.793905696361926, 9.61644384708444
"city39", 0.18661380701831654, 0.029163774034479673
"city40", 2.925230665457769, 5.833032649376662
"city41", 2.9937779265731637, 7.274191895988764
"city42", 1.529333629588936, 7.201519216319603
"city43", 0.17030323015664317, 3.1077988821506386
"city44", 9.195951413143732, 3.7329445999090227
"city45", 2.0111205355174624, 1.865684884836798
"city46", 2.9626965396065783, 0.7461360611189138
"city47", 7.669312289182464, 2.346185282114889
"city48", 8.339606644147699, 7.183874725940228
"city49", 1.5276840266651837, 2.4373758802679593
