"city0", 6.974584427798655, 1.6667959612227723
"city1", 5.088470205934202, 3.641704543035261
"city2", 6.257319348519071, 8.40298432394462
"city3", 0.5056072582821614, 6.289934455561857
"city4", 4.8375641368916575, 6.535154450851229
"city5", 8.616730525504067, 0.662240318989985
"city6", 1.0120826813639328, 7.623521194910049
"city7", 1.3117428507009254, 6.038010352691355
"city8", 3.769660626016319, 7.016371795159877
"city9", 3.898187706013471, 4.555979823285639
"city10", 3.6368497043988492, 2.364360779421475
"city11", 9.777855197478331, 7.136220218938236
"city12", 0.9418297265314446, 6.1046225135551415
"city13", 2.1781345197263002, 6.879902943826219
"city14", 0.22064823795512334, 8.320929469699836
"city15", 1.577546004856032, 7.127864060657673
"city16", 9.090419954361876, 7.8921529380587705
"city17", 6.476526087111971, 8.402180101361246
"city18", 7.149749248266605, 8.912490184375537
"city19", 0.0710523071085134, 5.161659986706719
"city20", 2.4695665117416885, 5.226842892270484
"city21", 9.83400811299664, 7.432287375583629
"city22", 7.14356845844846, 6.510100444194849
"city23", 9.194015846186426, 2.8034565152424173
"city24", 8.825007711014548, 3.953809352447096
"city25", 5.570331412123833, 1.8944960086745233
"city26", 5.69988230052928, 5.230596648996312
"city27", 3.8031663328139222, 3.4905669194335265
"city28", 3.538866854949736, 4.822699525161265
"city29", 0.6713785572863729, 3.2778205445411968
"city30", 6.680076798098834, 2.040427186543944
"city31", 8.243225852750367, 3.9245469995641233
"city32", 3.071781565607219, 8.821885485643989
"city33", 9.94786394284915, 3.3696271990395044
"city34", 6.513815589686201, 5.911782002309872
"city35", 3.596103978155104, 8.05545881220861
"city36", 4.060552496988681, 8.372713877634455
"city37", 8.556819103680727, 3.8701288082993712
"city38", 0.34364342362876665, 5.727846479788084
"city39", 5.837281872822433, 2.2338937974877684
"city40", 7.92977358772019, 6.581296531910979
"city41", 9.157745515455806, 0.9541518460413856
"city42", 9.466579980290964, 1.0337349521521466
"city43", 2.996396513862647, 9.31818210483918
"city44", 9.14268745393375, 5.828382404345986
"city45", 8.117981809855486, 1.2927546805091283
"city46", 0.6077993815911087, 7.5978390622824605
"city47", 9.97465117563013, 1.6186312624559407
"city48", 8.796811526384158, 2.041727318947477
"city49", 4.461732395805918, 0.11510520451411099
"city50", 8.261589796670783, 7.398048547093232
"city51", 1.5729844202183585, 2.653279875216331
"city52", 5.623744116040854, 7.640401191634044
"city53", 0.20134006673980465, 5.600136554515293
"city54", 2.115491158455044, 8.083854095008968
"city55", 5.568767887203869, 9.917212438383023
"city56", 9.240262596716326, 1.518076983891553
"city57", 3.2770394767165345, 6.989248154571435
"city58", 7.5117001602593225, 8.154087686612018
"city59", 0.016720480138722182, 1.3439777549171172
"city60", 4.725407776537882, 1.4843026776058865
"city61", 9.681947800582654, 1.1938591765958628
"city62", 9.203097033336169, 7.5647593160710835
"city63", 6.345929636956589, 6.005524645635781
"city64", 2.056698064662117, 9.74149705169104
"city65", 9.889955112603289, 2.4911393839696494
"city66", 4.253862679208025, 4.802598490347068
"city67", 1.8399073041142933, 8.213490113003024
"city68", 5.951491393440005, 3.925087560198256
"city69", 9.327160374259758, 9.414503685591637
"city70", 5.94619314859012, 0.19791446494533238
"city71", 4.941271974677047, 5.807127860699955
"city72", 7.196581327544554, 5.365835361887235
"city73", 1.2753193684694686, 8.268787569839022
"city74", 2.129791637592604, 4.154666360604153
"city75", 4.869260131569222, 9.630847358103678
"city76", 6.868077214589588, 0.749692126261321
"city77", 4.130600533938184, 5.158801046107733
"city78", 2.118304974729812, 3.847382518907485
"city79", 2.460751069436901, 0.44075341838205495
"city80", 4.280589728504294, 1.4198222936911853
"city81", 4.187856662086002, 5.291964418225551
"city82", 1.2835763567701697, 0.7988768916907585
"city83", 6.257619047311817, 3.904916909365385
"city84", 4.762298675951511, 5.273970188620627
"city85", 7.844533396327726, 1.696837757633366
"city86", 8.105959267502689, 4.937442117446093
"city87", 4.599893808838425, 0.929356505416481
"city88", 2.7081510708023315, 7.948903425888309
"city89", 9.892394338055015, 9.143469621424828
"city90", 4.256133856713814, 5.425933002666578
"city91", 2.078776136417213, 8.307658316756552
"city92", 2.526299787716222, 2.963788256747668
"city93", 7.051042394215157, 5.544831342172543
"city94", 6.428746788545312, 3.032630270822022
"city95", 4.669338430867192, 3.510813952872419
"city96", 0.6825025150303476, 0.643081860904986
"city97", 4.246334191911213, 7.825012515153934
"city98", 8.210766515047451, 1.8894490053732438
"city99", 8.70043498416408, 5.7519614500721605
